STATE,COUNTY,STNAME,CTYNAME,AGEGRP,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,H_MALE,H_FEMALE
13,169,Georgia,Jones County,20-24,555,555,238,214,2,2,4,1,0,0,9,17
13,169,Georgia,Jones County,25-29,617,635,192,204,3,1,2,4,0,0,19,11
13,169,Georgia,Jones County,30-34,550,609,144,195,0,2,4,4,0,0,18,16
13,169,Georgia,Jones County,35-39,657,658,222,247,5,5,6,9,0,0,17,18
13,169,Georgia,Jones County,40-44,590,671,197,235,1,4,9,5,0,0,16,21
13,169,Georgia,Jones County,45-49,715,757,217,286,5,3,4,12,0,0,9,21
13,169,Georgia,Jones County,50-54,745,687,252,264,3,4,8,12,0,0,8,10
13,169,Georgia,Jones County,55-59,727,762,270,278,2,4,5,3,0,0,12,9
13,169,Georgia,Jones County,60-64,639,652,224,301,5,6,9,8,0,2,9,9
13,169,Georgia,Jones County,65-69,579,698,200,236,3,7,5,5,0,0,6,5
13,169,Georgia,Jones County,70-74,445,542,141,164,3,1,4,5,0,0,8,3
13,169,Georgia,Jones County,75-79,317,384,102,128,0,3,2,4,0,0,2,3
13,169,Georgia,Jones County,80-84,200,241,54,87,0,1,2,0,1,0,3,1
13,169,Georgia,Jones County,85,121,225,29,81,0,0,1,2,0,0,0,3
13,171,Georgia,Lamar County,0-4,387,329,151,169,2,0,7,7,0,0,25,18
13,171,Georgia,Lamar County,5-9,346,323,184,158,2,4,3,3,0,0,22,18
13,171,Georgia,Lamar County,10-14,367,369,163,129,2,2,12,2,0,0,18,21
13,171,Georgia,Lamar County,15-19,435,414,338,539,2,3,11,4,0,1,31,30
13,171,Georgia,Lamar County,20-24,390,431,233,371,0,4,13,6,0,0,20,32
13,171,Georgia,Lamar County,25-29,446,412,210,210,2,7,7,7,1,1,37,12
13,171,Georgia,Lamar County,30-34,356,361,175,157,1,3,4,5,1,0,22,14
13,171,Georgia,Lamar County,35-39,332,378,142,174,3,1,5,0,1,0,11,17
13,171,Georgia,Lamar County,40-44,336,375,136,136,4,1,6,1,0,0,23,15
13,171,Georgia,Lamar County,45-49,429,392,139,148,1,2,4,7,0,1,12,10
13,171,Georgia,Lamar County,50-54,430,434,162,173,2,5,4,2,1,0,16,6
13,171,Georgia,Lamar County,55-59,427,432,157,202,3,1,0,5,0,0,6,7
13,171,Georgia,Lamar County,60-64,441,433,147,174,4,2,3,8,0,0,4,3
13,171,Georgia,Lamar County,65-69,352,426,123,163,3,2,4,2,0,0,2,3
13,171,Georgia,Lamar County,70-74,296,332,82,122,1,0,0,2,0,0,2,5
13,171,Georgia,Lamar County,75-79,233,252,45,59,0,0,0,0,0,0,1,1
13,171,Georgia,Lamar County,80-84,125,167,32,47,1,1,0,1,0,0,2,3
13,171,Georgia,Lamar County,85,90,159,31,41,1,0,0,1,0,0,1,1
13,173,Georgia,Lanier County,0-4,243,232,62,93,0,1,4,5,0,0,33,18
13,173,Georgia,Lanier County,5-9,266,255,72,73,1,5,4,5,0,0,29,45
13,173,Georgia,Lanier County,10-14,248,245,85,80,7,6,4,4,0,1,33,23
13,173,Georgia,Lanier County,15-19,204,184,93,66,9,3,6,3,0,0,32,13
13,173,Georgia,Lanier County,20-24,213,174,98,55,11,3,3,4,0,0,24,22
13,173,Georgia,Lanier County,25-29,319,290,88,77,7,3,4,4,0,1,23,19
13,173,Georgia,Lanier County,30-34,292,280,82,87,4,1,8,9,1,0,32,21
13,173,Georgia,Lanier County,35-39,261,269,65,84,2,3,4,10,0,0,25,31
13,173,Georgia,Lanier County,40-44,226,221,78,67,8,5,3,6,1,0,22,18
13,173,Georgia,Lanier County,45-49,208,224,69,81,3,1,5,8,0,0,11,9
13,173,Georgia,Lanier County,50-54,262,253,84,73,6,5,4,2,0,0,15,17
13,173,Georgia,Lanier County,55-59,276,250,97,84,2,3,1,3,0,0,19,13
13,173,Georgia,Lanier County,60-64,224,238,65,69,3,1,0,1,0,0,9,11
13,173,Georgia,Lanier County,65-69,196,193,43,43,0,2,3,2,0,0,10,7
13,173,Georgia,Lanier County,70-74,142,177,38,33,0,0,1,3,0,0,6,2
13,173,Georgia,Lanier County,75-79,100,104,21,39,0,0,3,2,0,0,6,1
13,173,Georgia,Lanier County,80-84,69,77,13,17,0,0,1,1,0,0,0,0
13,173,Georgia,Lanier County,85,52,53,6,14,0,0,0,0,0,0,0,0
13,175,Georgia,Laurens County,0-4,827,742,733,717,4,12,25,17,0,0,86,99
13,175,Georgia,Laurens County,5-9,846,806,678,716,4,6,22,15,1,1,69,68
13,175,Georgia,Laurens County,10-14,949,928,663,674,7,4,23,16,1,0,65,66
13,175,Georgia,Laurens County,15-19,845,806,633,665,6,9,13,13,0,0,48,60
13,175,Georgia,Laurens County,20-24,784,666,595,591,8,6,18,10,0,1,43,32
13,175,Georgia,Laurens County,25-29,844,834,581,749,5,5,20,33,0,0,46,45
13,175,Georgia,Laurens County,30-34,712,775,467,698,4,2,13,22,0,0,42,46
13,175,Georgia,Laurens County,35-39,823,902,468,616,1,4,11,14,0,0,58,42
13,175,Georgia,Laurens County,40-44,832,856,439,560,1,9,23,19,0,0,40,50
13,175,Georgia,Laurens County,45-49,955,931,431,523,8,5,12,19,2,0,32,30
13,175,Georgia,Laurens County,50-54,960,979,489,573,12,7,21,18,1,1,32,21
13,175,Georgia,Laurens County,55-59,948,1001,525,604,9,8,10,12,0,1,31,23
13,175,Georgia,Laurens County,60-64,877,1026,448,526,3,5,13,21,0,0,20,13
13,175,Georgia,Laurens County,65-69,825,931,348,447,6,3,14,22,0,0,18,9
13,175,Georgia,Laurens County,70-74,681,853,228,325,1,4,15,15,0,0,11,6
13,175,Georgia,Laurens County,75-79,481,630,169,267,0,0,9,4,0,0,8,5
13,175,Georgia,Laurens County,80-84,308,422,88,179,1,0,2,1,0,0,7,6
13,175,Georgia,Laurens County,85,247,544,43,191,0,1,1,5,0,1,5,14
13,177,Georgia,Lee County,0-4,694,583,225,195,0,0,22,40,0,0,34,31
13,177,Georgia,Lee County,5-9,820,777,236,231,0,1,28,29,0,1,42,41
13,177,Georgia,Lee County,10-14,912,837,241,223,5,1,40,29,1,0,50,37
13,177,Georgia,Lee County,15-19,795,726,264,254,2,2,32,25,3,0,41,33
13,177,Georgia,Lee County,20-24,557,507,243,202,3,0,25,27,1,0,27,27
13,177,Georgia,Lee County,25-29,620,695,266,219,4,2,13,36,1,0,41,24
13,177,Georgia,Lee County,30-34,716,708,257,220,5,1,17,32,1,1,65,33
13,177,Georgia,Lee County,35-39,765,821,298,294,8,6,31,37,2,2,39,54
13,177,Georgia,Lee County,40-44,758,728,259,226,4,2,32,32,2,3,57,42
13,177,Georgia,Lee County,45-49,836,818,244,245,4,3,32,56,2,0,27,14
13,177,Georgia,Lee County,50-54,660,710,221,190,3,6,37,14,0,0,16,11
13,177,Georgia,Lee County,55-59,684,731,183,183,8,3,15,30,1,0,17,13
13,177,Georgia,Lee County,60-64,674,687,157,173,2,0,14,42,3,1,11,10
13,177,Georgia,Lee County,65-69,554,574,125,124,4,6,25,11,0,1,13,5
13,177,Georgia,Lee County,70-74,433,433,91,90,2,4,10,12,1,0,4,6
13,177,Georgia,Lee County,75-79,213,271,42,49,0,2,1,8,0,0,1,6
13,177,Georgia,Lee County,80-84,129,164,17,22,2,1,10,1,0,0,5,1
13,177,Georgia,Lee County,85,70,177,8,33,0,0,2,2,0,0,3,1
13,179,Georgia,Liberty County,0-4,1523,1401,1325,1316,20,20,59,66,15,28,503,454
13,179,Georgia,Liberty County,5-9,1139,995,1083,1050,17,19,37,25,17,17,420,327
13,179,Georgia,Liberty County,10-14,784,751,916,974,8,5,27,27,19,20,292,284
13,179,Georgia,Liberty County,15-19,875,633,970,910,22,11,38,21,7,12,302,244
13,179,Georgia,Liberty County,20-24,2162,1469,1475,1242,48,42,73,60,22,14,638,506
13,179,Georgia,Liberty County,25-29,1826,1636,1718,1382,24,21,79,78,15,19,513,484
13,179,Georgia,Liberty County,30-34,1321,1169,1050,1049,13,9,45,61,11,12,427,341
13,179,Georgia,Liberty County,35-39,975,882,848,830,18,19,43,39,20,21,342,266
13,179,Georgia,Liberty County,40-44,683,619,626,680,8,10,39,49,15,10,175,169
13,179,Georgia,Liberty County,45-49,673,651,581,757,12,10,25,47,10,7,134,163
13,179,Georgia,Liberty County,50-54,545,618,655,810,12,5,22,45,6,7,84,103
13,179,Georgia,Liberty County,55-59,623,726,702,857,5,17,15,58,3,15,93,127
13,179,Georgia,Liberty County,60-64,576,669,616,671,5,4,19,66,10,11,60,114
13,179,Georgia,Liberty County,65-69,524,512,409,467,9,8,19,56,5,6,48,70
13,179,Georgia,Liberty County,70-74,421,471,272,359,8,2,10,43,2,2,24,44
13,179,Georgia,Liberty County,75-79,281,351,162,232,6,1,6,23,1,6,14,32
13,179,Georgia,Liberty County,80-84,143,194,76,118,0,1,4,7,0,2,10,16
13,179,Georgia,Liberty County,85,85,136,43,107,1,0,5,7,1,1,11,10
13,181,Georgia,Lincoln County,0-4,155,133,62,60,0,0,0,0,0,1,11,13
13,181,Georgia,Lincoln County,5-9,110,113,75,65,3,1,1,0,0,0,5,7
13,181,Georgia,Lincoln County,10-14,129,132,71,85,1,0,1,1,0,0,6,2
13,181,Georgia,Lincoln County,15-19,138,135,67,66,1,2,2,2,0,0,4,8
13,181,Georgia,Lincoln County,20-24,133,119,64,63,4,0,1,3,0,0,5,8
13,181,Georgia,Lincoln County,25-29,163,144,75,68,1,4,2,0,0,0,3,10
13,181,Georgia,Lincoln County,30-34,149,129,62,72,2,0,1,1,0,0,11,5
13,181,Georgia,Lincoln County,35-39,106,112,64,69,4,3,0,4,2,1,8,6
13,181,Georgia,Lincoln County,40-44,149,140,34,71,0,0,2,0,0,0,2,4
13,181,Georgia,Lincoln County,45-49,133,141,69,87,1,0,0,3,0,0,1,1
13,181,Georgia,Lincoln County,50-54,160,178,71,94,1,1,2,1,0,0,2,3
13,181,Georgia,Lincoln County,55-59,233,248,83,101,4,2,0,0,0,0,2,6
13,181,Georgia,Lincoln County,60-64,232,226,97,98,0,0,1,0,0,1,3,3
13,181,Georgia,Lincoln County,65-69,241,225,67,85,2,1,0,1,0,0,2,1
13,181,Georgia,Lincoln County,70-74,187,204,32,68,0,3,2,2,0,0,1,0
13,181,Georgia,Lincoln County,75-79,151,141,21,58,0,0,0,1,0,0,0,0
13,181,Georgia,Lincoln County,80-84,64,84,20,24,1,1,0,2,0,0,5,4
13,181,Georgia,Lincoln County,85,59,86,14,25,0,0,0,1,0,0,1,2
13,183,Georgia,Long County,0-4,479,439,196,145,2,4,6,10,7,4,76,96
13,183,Georgia,Long County,5-9,475,481,180,148,5,6,6,13,6,4,104,105
13,183,Georgia,Long County,10-14,414,454,199,220,5,5,8,9,7,8,81,112
13,183,Georgia,Long County,15-19,422,374,206,177,6,2,12,3,6,6,112,85
13,183,Georgia,Long County,20-24,362,375,178,152,10,5,10,4,2,8,99,65
13,183,Georgia,Long County,25-29,485,507,249,149,12,5,13,9,2,0,82,85
13,183,Georgia,Long County,30-34,583,579,206,183,8,4,33,13,3,1,127,121
13,183,Georgia,Long County,35-39,477,466,247,185,2,3,8,14,2,4,127,78
13,183,Georgia,Long County,40-44,435,409,192,197,5,7,4,16,0,1,97,60
13,183,Georgia,Long County,45-49,444,407,177,182,9,5,3,9,1,2,61,57
13,183,Georgia,Long County,50-54,366,382,166,169,3,7,1,5,0,3,42,48
13,183,Georgia,Long County,55-59,414,377,146,161,5,5,3,7,0,3,33,24
13,183,Georgia,Long County,60-64,305,332,168,171,2,9,2,8,1,2,40,30
13,183,Georgia,Long County,65-69,261,274,82,93,2,3,0,7,0,2,31,20
13,183,Georgia,Long County,70-74,186,189,43,36,3,1,0,3,0,0,7,8
13,183,Georgia,Long County,75-79,98,120,15,20,0,1,3,2,0,1,4,9
13,183,Georgia,Long County,80-84,63,63,14,18,1,1,0,1,0,0,3,0
13,183,Georgia,Long County,85,45,81,25,46,1,0,2,4,1,0,0,6
13,185,Georgia,Lowndes County,0-4,2186,2086,1567,1524,17,10,65,65,7,7,401,448
13,185,Georgia,Lowndes County,5-9,2097,2033,1693,1644,12,18,75,34,6,6,358,418
13,185,Georgia,Lowndes County,10-14,2031,1942,1672,1729,16,22,82,50,10,7,293,258
13,185,Georgia,Lowndes County,15-19,2373,2381,1905,2123,18,25,109,72,7,6,257,310
13,185,Georgia,Lowndes County,20-24,4148,4005,2579,2910,22,24,160,167,13,9,463,388
13,185,Georgia,Lowndes County,25-29,2853,2580,2008,1921,21,28,131,142,9,7,397,316
13,185,Georgia,Lowndes County,30-34,2357,2225,1361,1428,27,25,75,66,5,12,278,267
13,185,Georgia,Lowndes County,35-39,2107,2012,1211,1386,19,18,54,108,9,3,260,223
13,185,Georgia,Lowndes County,40-44,1837,1719,912,1173,17,17,58,115,13,5,191,169
13,185,Georgia,Lowndes County,45-49,1885,1969,907,1157,14,13,60,54,3,5,193,147
13,185,Georgia,Lowndes County,50-54,1832,1852,896,1165,19,16,59,52,9,4,129,113
13,185,Georgia,Lowndes County,55-59,1876,1937,1006,1213,14,17,32,57,3,4,127,95
13,185,Georgia,Lowndes County,60-64,1623,1813,843,999,8,18,66,119,8,2,61,71
13,185,Georgia,Lowndes County,65-69,1375,1589,720,883,11,16,54,102,2,1,50,44
13,185,Georgia,Lowndes County,70-74,1124,1442,461,620,6,9,19,39,0,1,23,45
13,185,Georgia,Lowndes County,75-79,802,1085,230,408,6,6,11,13,0,4,24,30
13,185,Georgia,Lowndes County,80-84,522,745,165,277,1,1,18,19,1,1,11,23
13,185,Georgia,Lowndes County,85,361,695,107,303,2,0,4,9,1,0,11,17
13,187,Georgia,Lumpkin County,0-4,695,668,13,20,15,5,2,6,1,2,56,59
13,187,Georgia,Lumpkin County,5-9,771,708,9,11,7,5,8,8,4,1,75,79
13,187,Georgia,Lumpkin County,10-14,832,764,13,9,4,11,4,9,0,3,71,63
13,187,Georgia,Lumpkin County,15-19,1456,1473,47,33,3,11,18,14,3,2,93,107
13,187,Georgia,Lumpkin County,20-24,2024,1825,80,36,6,7,28,28,2,7,112,124
13,187,Georgia,Lumpkin County,25-29,936,938,43,27,9,8,8,8,0,1,66,60
13,187,Georgia,Lumpkin County,30-34,765,782,20,14,9,3,6,3,1,2,58,45
13,187,Georgia,Lumpkin County,35-39,820,794,23,13,7,9,7,10,1,0,42,36
13,187,Georgia,Lumpkin County,40-44,764,844,11,6,7,4,7,6,0,1,57,67
13,187,Georgia,Lumpkin County,45-49,850,904,11,6,2,8,10,10,2,0,41,78
13,187,Georgia,Lumpkin County,50-54,900,892,16,9,6,3,4,9,0,2,38,35
13,187,Georgia,Lumpkin County,55-59,1006,1133,10,21,11,3,5,6,1,0,31,34
13,187,Georgia,Lumpkin County,60-64,1007,1113,18,14,11,9,2,6,0,2,21,24
13,187,Georgia,Lumpkin County,65-69,879,977,11,9,19,9,1,4,0,3,15,8
13,187,Georgia,Lumpkin County,70-74,751,844,7,2,3,9,2,2,1,1,17,10
13,187,Georgia,Lumpkin County,75-79,531,564,2,3,6,4,2,2,1,0,11,5
13,187,Georgia,Lumpkin County,80-84,255,307,0,5,1,6,1,1,0,1,3,6
13,187,Georgia,Lumpkin County,85,177,301,3,5,3,1,1,0,0,0,3,8
13,189,Georgia,McDuffie County,0-4,316,328,353,341,1,0,3,1,0,0,29,41
13,189,Georgia,McDuffie County,5-9,332,321,393,392,13,3,2,9,0,0,57,47
13,189,Georgia,McDuffie County,10-14,362,361,375,389,4,5,6,2,1,1,38,38
13,189,Georgia,McDuffie County,15-19,346,353,328,361,7,1,8,2,2,1,36,36
13,189,Georgia,McDuffie County,20-24,287,285,274,288,6,5,1,2,0,2,20,27
13,189,Georgia,McDuffie County,25-29,356,343,294,349,3,4,3,4,2,0,26,25
13,189,Georgia,McDuffie County,30-34,282,341,272,326,1,1,4,6,0,1,23,24
13,189,Georgia,McDuffie County,35-39,294,330,226,286,3,3,4,2,3,0,23,29
13,189,Georgia,McDuffie County,40-44,300,334,195,265,1,1,4,10,0,1,20,17
13,189,Georgia,McDuffie County,45-49,410,429,206,259,3,2,4,2,1,0,19,18
13,189,Georgia,McDuffie County,50-54,417,425,262,299,2,1,0,2,1,0,13,16
13,189,Georgia,McDuffie County,55-59,426,470,267,295,2,5,5,1,2,1,12,11
13,189,Georgia,McDuffie County,60-64,426,489,230,292,3,3,4,5,0,0,13,10
13,189,Georgia,McDuffie County,65-69,346,449,182,221,4,1,2,8,0,0,6,5
13,189,Georgia,McDuffie County,70-74,373,359,123,202,0,0,1,0,0,1,3,1
13,189,Georgia,McDuffie County,75-79,207,292,65,142,0,1,1,1,0,0,2,3
13,189,Georgia,McDuffie County,80-84,119,213,36,83,0,1,1,2,0,0,0,2
13,189,Georgia,McDuffie County,85,64,159,25,72,1,2,0,0,0,0,1,1
13,191,Georgia,McIntosh County,0-4,176,166,94,98,1,2,0,2,0,0,12,10
13,191,Georgia,McIntosh County,5-9,180,151,116,107,2,1,1,2,1,0,10,19
13,191,Georgia,McIntosh County,10-14,207,206,150,133,3,5,3,1,1,1,9,12
13,191,Georgia,McIntosh County,15-19,197,187,125,140,5,3,1,1,0,0,6,7
13,191,Georgia,McIntosh County,20-24,171,189,167,127,3,2,2,7,1,0,13,11
13,191,Georgia,McIntosh County,25-29,260,218,162,159,3,1,3,2,2,1,24,8
13,191,Georgia,McIntosh County,30-34,218,205,119,120,4,2,2,2,3,1,17,18
13,191,Georgia,McIntosh County,35-39,189,207,110,138,2,2,2,3,0,0,12,6
13,191,Georgia,McIntosh County,40-44,206,224,119,126,5,2,1,2,2,0,9,16
13,191,Georgia,McIntosh County,45-49,313,308,128,165,1,4,0,4,0,0,3,19
13,191,Georgia,McIntosh County,50-54,290,330,161,178,1,4,1,5,0,0,8,8
13,191,Georgia,McIntosh County,55-59,387,407,185,204,1,4,0,2,0,0,5,5
13,191,Georgia,McIntosh County,60-64,435,439,165,234,2,3,1,1,0,0,10,4
13,191,Georgia,McIntosh County,65-69,381,431,156,219,2,8,2,1,2,0,6,7
13,191,Georgia,McIntosh County,70-74,381,383,125,164,5,3,0,1,0,0,7,3
13,191,Georgia,McIntosh County,75-79,274,273,83,108,2,1,0,2,0,1,1,7
13,191,Georgia,McIntosh County,80-84,169,147,50,62,0,0,4,2,0,0,3,1
13,191,Georgia,McIntosh County,85,96,110,59,93,1,1,0,1,0,0,0,0
13,193,Georgia,Macon County,0-4,122,134,182,200,2,8,4,3,0,0,28,49
13,193,Georgia,Macon County,5-9,132,128,199,195,3,4,8,1,0,0,32,22
13,193,Georgia,Macon County,10-14,113,123,192,205,4,2,7,3,1,0,25,40
13,193,Georgia,Macon County,15-19,119,92,259,247,3,3,7,7,0,0,43,17
13,193,Georgia,Macon County,20-24,132,90,414,220,3,4,11,4,2,0,26,13
13,193,Georgia,Macon County,25-29,184,123,500,234,1,1,14,7,7,0,30,12
13,193,Georgia,Macon County,30-34,193,131,408,182,4,3,6,2,4,0,49,12
13,193,Georgia,Macon County,35-39,162,102,338,209,4,3,6,1,2,0,21,12
13,193,Georgia,Macon County,40-44,166,81,307,184,4,4,4,3,0,0,31,8
13,193,Georgia,Macon County,45-49,189,97,278,186,1,3,13,16,0,0,26,13
13,193,Georgia,Macon County,50-54,185,144,285,267,2,1,5,7,0,0,17,8
13,193,Georgia,Macon County,55-59,155,177,287,311,1,2,5,8,0,0,9,7
13,193,Georgia,Macon County,60-64,203,200,234,280,0,1,9,10,0,1,7,4
13,193,Georgia,Macon County,65-69,191,195,181,214,3,0,7,8,0,0,5,2
13,193,Georgia,Macon County,70-74,179,149,121,167,0,0,7,1,0,0,4,3
13,193,Georgia,Macon County,75-79,86,100,91,141,0,1,0,0,1,0,2,4
13,193,Georgia,Macon County,80-84,50,61,35,77,0,0,0,1,0,0,2,1
13,193,Georgia,Macon County,85,47,46,24,69,0,0,0,1,0,0,0,0
13,195,Georgia,Madison County,0-4,768,702,88,86,8,5,23,24,0,0,92,96
13,195,Georgia,Madison County,5-9,777,748,95,106,3,5,23,20,2,0,133,90
13,195,Georgia,Madison County,10-14,878,794,107,85,4,2,22,19,1,0,127,103
13,195,Georgia,Madison County,15-19,811,726,102,80,5,1,21,20,0,1,93,85
13,195,Georgia,Madison County,20-24,711,666,79,85,5,7,25,24,1,1,56,68
13,195,Georgia,Madison County,25-29,836,842,101,93,4,4,31,23,0,1,54,57
13,195,Georgia,Madison County,30-34,696,777,91,85,3,9,21,27,0,1,55,52
13,195,Georgia,Madison County,35-39,715,791,101,91,3,0,8,40,0,0,62,55
13,195,Georgia,Madison County,40-44,773,830,67,90,0,2,10,28,0,0,42,51
13,195,Georgia,Madison County,45-49,860,906,94,72,3,3,15,14,0,0,49,41
13,195,Georgia,Madison County,50-54,928,887,74,97,9,6,14,12,0,0,41,29
13,195,Georgia,Madison County,55-59,949,967,100,101,3,6,8,12,0,0,15,28
13,195,Georgia,Madison County,60-64,867,938,92,94,4,4,4,33,0,0,20,16
13,195,Georgia,Madison County,65-69,741,740,63,84,6,3,6,15,0,0,11,15
13,195,Georgia,Madison County,70-74,629,641,57,66,1,1,4,6,1,0,15,11
13,195,Georgia,Madison County,75-79,397,471,29,36,1,2,5,14,0,0,11,13
13,195,Georgia,Madison County,80-84,225,266,21,23,0,3,1,8,0,0,2,5
13,195,Georgia,Madison County,85,154,249,7,14,1,0,1,1,0,0,3,15
13,197,Georgia,Marion County,0-4,143,131,66,57,0,4,2,0,0,0,25,28
13,197,Georgia,Marion County,5-9,137,154,65,78,5,1,2,2,1,2,40,38
13,197,Georgia,Marion County,10-14,162,172,82,104,0,4,2,2,1,1,31,32
13,197,Georgia,Marion County,15-19,156,168,104,76,2,2,1,1,0,2,29,21
13,197,Georgia,Marion County,20-24,135,107,95,73,3,1,4,5,2,0,24,11
13,197,Georgia,Marion County,25-29,127,122,92,91,3,1,4,1,8,1,22,8
13,197,Georgia,Marion County,30-34,131,140,62,94,3,1,2,2,2,0,24,13
13,197,Georgia,Marion County,35-39,127,129,62,69,4,4,0,1,4,1,32,15
13,197,Georgia,Marion County,40-44,127,155,49,72,6,10,0,1,24,2,52,20
13,197,Georgia,Marion County,45-49,187,171,70,82,4,2,5,7,1,0,25,13
13,197,Georgia,Marion County,50-54,198,183,71,123,1,2,3,1,0,4,17,14
13,197,Georgia,Marion County,55-59,259,221,122,123,4,2,3,3,1,0,14,8
13,197,Georgia,Marion County,60-64,212,213,107,105,2,1,5,3,0,0,10,2
13,197,Georgia,Marion County,65-69,191,199,67,56,3,2,3,1,0,0,3,4
13,197,Georgia,Marion County,70-74,168,158,63,73,1,2,0,2,0,1,5,5
13,197,Georgia,Marion County,75-79,117,147,32,46,3,0,0,0,1,0,5,3
13,197,Georgia,Marion County,80-84,50,76,19,47,1,0,1,1,0,0,2,0
13,197,Georgia,Marion County,85,36,38,19,31,0,0,1,1,0,0,1,3
13,199,Georgia,Meriwether County,0-4,337,311,268,282,1,3,3,2,0,0,18,16
13,199,Georgia,Meriwether County,5-9,290,301,271,261,2,4,6,8,0,0,24,23
13,199,Georgia,Meriwether County,10-14,330,311,309,279,3,6,4,3,0,1,17,27
13,199,Georgia,Meriwether County,15-19,342,289,278,280,5,5,5,3,1,0,23,17
13,199,Georgia,Meriwether County,20-24,325,304,294,243,4,1,2,5,1,0,16,13
13,199,Georgia,Meriwether County,25-29,342,348,255,336,2,0,2,2,0,0,12,8
13,199,Georgia,Meriwether County,30-34,349,312,235,269,4,0,8,6,0,0,26,4
13,199,Georgia,Meriwether County,35-39,328,343,217,263,9,5,3,5,0,0,20,14
13,199,Georgia,Meriwether County,40-44,327,303,183,260,3,3,4,0,0,0,16,12
13,199,Georgia,Meriwether County,45-49,339,406,199,252,9,2,3,5,2,0,17,21
13,199,Georgia,Meriwether County,50-54,423,413,248,284,3,3,3,4,1,1,8,10
13,199,Georgia,Meriwether County,55-59,506,503,268,328,4,5,3,5,0,0,24,8
13,199,Georgia,Meriwether County,60-64,456,524,259,284,8,1,8,5,0,0,13,9
13,199,Georgia,Meriwether County,65-69,440,443,187,274,3,3,4,2,1,0,6,6
13,199,Georgia,Meriwether County,70-74,359,446,158,195,2,1,1,3,0,0,5,5
13,199,Georgia,Meriwether County,75-79,264,270,89,130,2,2,1,3,0,0,5,2
13,199,Georgia,Meriwether County,80-84,147,207,27,105,0,1,2,0,0,0,2,3
13,199,Georgia,Meriwether County,85,98,231,43,103,0,1,1,0,0,0,0,3
13,201,Georgia,Miller County,0-4,100,97,56,54,0,0,0,0,0,0,5,3
13,201,Georgia,Miller County,5-9,119,110,65,61,2,0,2,1,0,0,15,7
13,201,Georgia,Miller County,10-14,132,100,61,66,0,2,1,1,0,0,9,8
13,201,Georgia,Miller County,15-19,114,88,60,67,0,0,2,1,0,0,4,6
13,201,Georgia,Miller County,20-24,98,92,37,52,2,0,1,0,0,1,3,7
13,201,Georgia,Miller County,25-29,111,101,49,70,1,0,3,0,0,0,4,6
13,201,Georgia,Miller County,30-34,94,91,42,63,1,1,2,2,0,0,13,4
13,201,Georgia,Miller County,35-39,104,119,18,55,4,1,1,0,0,0,13,9
13,201,Georgia,Miller County,40-44,111,97,40,43,1,0,2,1,0,0,6,2
13,201,Georgia,Miller County,45-49,128,119,33,57,1,1,1,0,0,1,0,2
13,201,Georgia,Miller County,50-54,129,139,55,58,0,3,0,4,0,0,3,4
13,201,Georgia,Miller County,55-59,135,125,47,63,0,1,0,0,0,0,3,3
13,201,Georgia,Miller County,60-64,131,138,49,53,1,0,2,1,0,0,2,1
13,201,Georgia,Miller County,65-69,120,138,36,49,0,0,1,2,0,0,1,1
13,201,Georgia,Miller County,70-74,95,126,21,32,0,1,1,0,0,0,0,0
13,201,Georgia,Miller County,75-79,98,116,15,27,1,0,0,0,0,0,3,0
13,201,Georgia,Miller County,80-84,66,92,13,14,0,0,0,0,0,0,2,0
13,201,Georgia,Miller County,85,60,103,6,21,0,0,0,0,0,0,0,1
13,205,Georgia,Mitchell County,0-4,292,293,338,323,3,4,5,4,2,1,54,56
13,205,Georgia,Mitchell County,5-9,311,247,418,390,9,3,4,3,2,1,56,49
13,205,Georgia,Mitchell County,10-14,339,300,417,356,9,2,8,8,0,2,53,35
13,205,Georgia,Mitchell County,15-19,322,311,391,314,5,6,9,6,0,0,38,34
13,205,Georgia,Mitchell County,20-24,321,246,467,283,4,6,16,8,0,1,49,27
13,205,Georgia,Mitchell County,25-29,385,271,514,366,3,3,32,6,0,2,54,25
13,205,Georgia,Mitchell County,30-34,343,269,434,291,5,5,7,3,2,0,56,30
13,205,Georgia,Mitchell County,35-39,381,310,409,308,8,3,5,5,1,0,52,22
13,205,Georgia,Mitchell County,40-44,386,314,356,299,4,8,1,17,0,0,49,72
13,205,Georgia,Mitchell County,45-49,386,382,374,326,8,1,7,7,0,0,30,23
13,205,Georgia,Mitchell County,50-54,394,318,343,320,6,2,4,3,0,1,42,19
13,205,Georgia,Mitchell County,55-59,414,374,349,349,3,4,3,4,0,0,18,13
13,205,Georgia,Mitchell County,60-64,357,413,272,344,3,4,4,4,0,0,16,6
13,205,Georgia,Mitchell County,65-69,308,334,208,276,0,3,1,2,0,0,7,3
13,205,Georgia,Mitchell County,70-74,278,326,124,197,2,2,3,6,0,0,8,3
13,205,Georgia,Mitchell County,75-79,180,271,95,155,3,1,2,3,0,1,4,3
13,205,Georgia,Mitchell County,80-84,127,155,45,86,1,2,0,0,0,0,4,1
13,205,Georgia,Mitchell County,85,81,167,35,106,2,2,0,0,0,0,5,3
13,207,Georgia,Monroe County,0-4,481,468,178,171,2,6,6,8,2,0,35,25
